Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
3728,0.437500,1.375000,1.250000,-0.046095,-1.438571,0
3729,0.475000,1.937500,4.375000,-0.044556,-1.500607,0
3730,0.475000,1.125000,0.000000,-0.041746,-1.521857,0
3731,0.475000,1.750000,1.666667,-0.043171,-1.520978,0
3732,0.962500,0.562500,0.416667,-0.000000,-2.776684,0
3733,0.962500,1.000000,1.666667,-0.000000,-2.718835,0
3734,0.962500,1.125000,1.875000,-0.000000,-2.711774,0
3735,0.962500,1.750000,2.500000,-0.000000,-2.672231,0
3736,0.925000,0.625000,0.625000,-0.000000,-2.646119,0
3737,0.925000,1.000000,1.666667,-0.000000,-2.590855,0
3738,0.887500,0.687500,0.833333,-0.000000,-2.475987,0
3739,0.887500,0.875000,1.458333,-0.000000,-2.468032,0
3740,0.925000,1.500000,2.291667,-0.000000,-2.550956,0
3741,0.925000,1.812500,2.500000,-0.000000,-2.548546,0
3742,0.850000,1.687500,2.708333,-0.000000,-2.335579,0
3743,0.887500,1.625000,2.500000,-0.000000,-2.422669,0
3744,0.850000,2.000000,2.916667,-0.000000,-2.366470,0
3745,0.887500,2.000000,2.708333,-0.000000,-2.421471,0
3746,0.775000,1.750000,3.125000,-0.000000,-2.159490,0
3747,0.812500,0.687500,1.041667,-0.000000,-2.214840,0
3748,0.812500,0.562500,0.416667,-0.000000,-2.219388,0
3749,0.812500,1.062500,2.083333,-0.000000,-2.230782,0
3750,0.812500,1.312500,2.500000,-0.000000,-2.250713,0
3751,0.850000,1.500000,2.500000,-0.000000,-2.320885,0
3752,0.775000,1.500000,2.916667,-0.000000,-2.143926,0
3753,0.775000,1.187500,2.500000,-0.000000,-2.115841,0
3754,0.775000,1.312500,2.708333,-0.000000,-2.124277,0
3755,0.962500,0.500000,3.750000,-0.000000,-2.779929,0
3756,0.962500,0.500000,3.958333,-0.000000,-2.779929,0
3757,0.962500,0.500000,4.166667,-0.000000,-2.779929,0
3758,0.962500,0.500000,4.375000,-0.000000,-2.779929,0
3759,0.962500,0.500000,4.583333,-0.000000,-2.779929,0
3760,0.962500,0.500000,4.791667,-0.000000,-2.779929,0
3761,0.962500,0.500000,5.000000,-0.000000,-2.779929,0
3762,0.962500,0.562500,3.958333,-0.000000,-2.779929,0
3763,0.962500,0.562500,4.166667,-0.000000,-2.779929,0
3764,0.962500,0.562500,4.375000,-0.000000,-2.779929,0
3765,0.962500,0.562500,4.583333,-0.000000,-2.779929,0
3766,0.962500,0.562500,4.791667,-0.000000,-2.779929,0
3767,0.962500,0.562500,5.000000,-0.000000,-2.779929,0
3768,0.962500,0.625000,3.958333,-0.000000,-2.779929,0
3769,0.962500,0.625000,4.166667,-0.000000,-2.779929,0
3770,0.962500,0.625000,4.375000,-0.000000,-2.779929,0
3771,0.962500,0.625000,4.583333,-0.000000,-2.779929,0
3772,0.962500,0.625000,4.791667,-0.000000,-2.779929,0
3773,0.962500,0.625000,5.000000,-0.000000,-2.779929,0
3774,0.962500,0.687500,4.166667,-0.000000,-2.779929,0
3775,0.962500,0.687500,4.375000,-0.000000,-2.779929,0
3776,0.962500,0.687500,4.583333,-0.000000,-2.779929,0
3777,0.962500,0.687500,4.791667,-0.000000,-2.779929,0
3778,0.962500,0.687500,5.000000,-0.000000,-2.779929,0
3779,0.962500,0.750000,4.166667,-0.000000,-2.779929,0
3780,0.962500,0.750000,4.375000,-0.000000,-2.779929,0
3781,0.962500,0.750000,4.583333,-0.000000,-2.779929,0
3782,0.962500,0.750000,4.791667,-0.000000,-2.779929,0
3783,0.962500,0.750000,5.000000,-0.000000,-2.779929,0
3784,0.962500,0.812500,4.166667,-0.000000,-2.779929,0
3785,0.962500,0.812500,4.375000,-0.000000,-2.779929,0
3786,0.962500,0.812500,4.583333,-0.000000,-2.779929,0
3787,0.962500,0.812500,4.791667,-0.000000,-2.779929,0
3788,0.962500,0.812500,5.000000,-0.000000,-2.779929,0
3789,0.962500,0.875000,4.166667,-0.000000,-2.779929,0
3790,0.962500,0.875000,4.375000,-0.000000,-2.779929,0
3791,0.962500,0.875000,4.583333,-0.000000,-2.779929,0
3792,0.962500,0.875000,4.791667,-0.000000,-2.779929,0
3793,0.962500,0.875000,5.000000,-0.000000,-2.779929,0
3794,0.962500,0.937500,4.375000,-0.000000,-2.779929,0
3795,0.962500,0.937500,4.583333,-0.000000,-2.779929,0
3796,0.962500,0.937500,4.791667,-0.000000,-2.779929,0
3797,0.962500,0.937500,5.000000,-0.000000,-2.779929,0
3798,0.962500,1.000000,4.375000,-0.000000,-2.779929,0
3799,0.962500,1.000000,4.583333,-0.000000,-2.779929,0
3800,0.962500,1.000000,4.791667,-0.000000,-2.779929,0
3801,0.962500,1.000000,5.000000,-0.000000,-2.779929,0
3802,0.962500,1.062500,4.375000,-0.000000,-2.779929,0
3803,0.962500,1.062500,4.583333,-0.000000,-2.779929,0
3804,0.962500,1.062500,4.791667,-0.000000,-2.779929,0
3805,0.962500,1.062500,5.000000,-0.000000,-2.779929,0
3806,0.962500,1.125000,4.375000,-0.000000,-2.779929,0
3807,0.962500,1.125000,4.583333,-0.000000,-2.779929,0
3808,0.962500,1.125000,4.791667,-0.000000,-2.779929,0
3809,0.962500,1.125000,5.000000,-0.000000,-2.779929,0
3810,0.962500,1.187500,4.375000,-0.000000,-2.779929,0
3811,0.962500,1.187500,4.583333,-0.000000,-2.779929,0
3812,0.962500,1.187500,4.791667,-0.000000,-2.779929,0
3813,0.962500,1.187500,5.000000,-0.000000,-2.779929,0
3814,0.962500,1.250000,4.375000,-0.000000,-2.779929,0
3815,0.962500,1.250000,4.583333,-0.000000,-2.779929,0
3816,0.962500,1.250000,4.791667,-0.000000,-2.779929,0
3817,0.962500,1.250000,5.000000,-0.000000,-2.779929,0
3818,0.962500,1.312500,4.375000,-0.000000,-2.779929,0
3819,0.962500,1.312500,4.583333,-0.000000,-2.779929,0
3820,0.962500,1.312500,4.791667,-0.000000,-2.779929,0
3821,0.962500,1.312500,5.000000,-0.000000,-2.779929,0
3822,0.962500,1.375000,4.375000,-0.000000,-2.779929,0
3823,0.962500,1.375000,4.583333,-0.000000,-2.779929,0
3824,0.962500,1.375000,4.791667,-0.000000,-2.779929,0
3825,0.962500,1.375000,5.000000,-0.000000,-2.779929,0
3826,0.962500,1.437500,4.375000,-0.000000,-2.779929,0
3827,0.962500,1.437500,4.583333,-0.000000,-2.779929,0
3828,0.962500,1.437500,4.791667,-0.000000,-2.779929,0
3829,0.962500,1.437500,5.000000,-0.000000,-2.779929,0
3830,0.962500,1.500000,4.375000,-0.000000,-2.779929,0
3831,0.962500,1.500000,4.583333,-0.000000,-2.779929,0
3832,0.962500,1.500000,4.791667,-0.000000,-2.779929,0
3833,0.962500,1.500000,5.000000,-0.000000,-2.779929,0
3834,0.962500,1.562500,4.375000,-0.000000,-2.779929,0
3835,0.962500,1.562500,4.583333,-0.000000,-2.779929,0
3836,0.962500,1.562500,4.791667,-0.000000,-2.779929,0
3837,0.962500,1.562500,5.000000,-0.000000,-2.779929,0
3838,0.962500,1.625000,4.375000,-0.000000,-2.779929,0
3839,0.962500,1.625000,4.583333,-0.000000,-2.779929,0
3840,0.962500,1.625000,4.791667,-0.000000,-2.779929,0
3841,0.962500,1.625000,5.000000,-0.000000,-2.779929,0
3842,0.962500,1.687500,4.375000,-0.000000,-2.779929,0
3843,0.962500,1.687500,4.583333,-0.000000,-2.779929,0
3844,0.962500,1.687500,4.791667,-0.000000,-2.779929,0
3845,0.962500,1.687500,5.000000,-0.000000,-2.779929,0
3846,0.962500,1.750000,4.375000,-0.000000,-2.779929,0
3847,0.962500,1.750000,4.583333,-0.000000,-2.779929,0
3848,0.962500,1.750000,4.791667,-0.000000,-2.779929,0
3849,0.962500,1.750000,5.000000,-0.000000,-2.779929,0
3850,0.962500,1.812500,4.375000,-0.000000,-2.779929,0
3851,0.962500,1.812500,4.583333,-0.000000,-2.779929,0
3852,0.962500,1.812500,4.791667,-0.000000,-2.779929,0
3853,0.962500,1.812500,5.000000,-0.000000,-2.779929,0
3854,0.962500,1.875000,4.375000,-0.000000,-2.779929,0
3855,0.962500,1.875000,4.583333,-0.000000,-2.779929,0
3856,0.962500,1.875000,4.791667,-0.000000,-2.779929,0
3857,0.962500,1.875000,5.000000,-0.000000,-2.779929,0
3858,0.962500,1.937500,4.375000,-0.000000,-2.779929,0
3859,0.962500,1.937500,4.583333,-0.000000,-2.779929,0
3860,0.962500,1.937500,4.791667,-0.000000,-2.779929,0
3861,0.962500,1.937500,5.000000,-0.000000,-2.779929,0
3862,0.962500,2.000000,4.375000,-0.000000,-2.779929,0
3863,0.962500,2.000000,4.583333,-0.000000,-2.779929,0
3864,0.962500,2.000000,4.791667,-0.000000,-2.779929,0
3865,0.962500,2.000000,5.000000,-0.000000,-2.779929,0
3866,0.775000,0.687500,1.041667,-0.000000,-2.102941,0
3867,0.737500,1.125000,2.083333,-0.000004,-2.076902,0
3868,0.700000,0.937500,1.875000,-0.000005,-2.014739,0
3869,0.662500,0.750000,1.458333,-0.000007,-1.941311,0
3870,0.700000,1.875000,3.125000,-0.000006,-2.011346,0
3871,0.662500,0.937500,2.083333,-0.000011,-1.938723,0
3872,0.625000,0.625000,1.041667,-0.000014,-1.866590,0
3873,0.662500,1.125000,2.500000,-0.000013,-1.935724,0
3874,0.625000,1.625000,3.333333,-0.000014,-1.868217,0
3875,0.625000,0.937500,2.291667,-0.000023,-1.861517,0
3876,0.625000,1.125000,2.708333,-0.000026,-1.859924,0
3877,0.587500,1.875000,3.750000,-0.000028,-1.780880,0
3878,0.587500,1.250000,3.125000,-0.000034,-1.776713,0
3879,0.512500,1.625000,0.625000,-0.007825,-1.619148,0
3880,0.550000,0.687500,1.458333,-0.003219,-1.693341,0
3881,0.550000,1.875000,3.750000,-0.003626,-1.682731,0
3882,0.587500,0.687500,1.458333,-0.000266,-1.774353,0
3883,0.362500,0.562500,1.875000,-0.234589,-1.219978,0
3884,0.325000,1.937500,4.583333,-0.371810,-1.131291,0
3885,0.250000,0.687500,4.375000,-0.737223,-0.914342,1
3886,0.325000,0.687500,3.541667,-0.374048,-1.117831,0
3887,0.362500,1.375000,4.166667,-0.438180,-1.064656,0
3888,0.287500,0.812500,4.791667,-0.506173,-1.000714,0
3889,0.287500,1.125000,3.541667,-0.477399,-1.029999,0
3890,0.250000,0.875000,3.125000,-0.535145,-0.927999,0
3891,0.250000,0.687500,1.458333,-0.578079,-0.925960,0
3892,0.250000,0.625000,0.625000,-0.559463,-0.926693,0
3893,0.250000,0.750000,2.083333,-0.541060,-0.927925,0
3894,0.400000,1.437500,1.875000,-0.055294,-1.337952,0
3895,0.400000,1.125000,1.041667,-0.102823,-1.325609,0
3896,0.400000,1.062500,0.833333,-0.124606,-1.323203,0
3897,0.400000,0.562500,1.458333,-0.136366,-1.318540,0
3898,0.775000,1.937500,1.666667,-0.147414,-1.278222,0
3899,0.362500,1.750000,3.333333,-0.153145,-1.235368,0
3900,0.362500,1.062500,1.458333,-0.155519,-1.230785,0
3901,0.362500,1.375000,2.708333,-0.214216,-1.221081,0
3902,0.362500,1.562500,3.125000,-0.205169,-1.221579,0
3903,0.362500,0.937500,0.833333,-0.175175,-1.223328,0
3904,0.362500,1.250000,2.291667,-0.195428,-1.222040,0
3905,0.475000,1.562500,0.833333,-0.008659,-1.533688,0
3906,0.475000,1.687500,1.041667,-0.008192,-1.535648,0
3907,0.475000,1.812500,1.250000,-0.008508,-1.534698,0
3908,0.475000,1.187500,0.000000,-0.016366,-1.531996,0
3909,0.475000,1.625000,1.250000,-0.022482,-1.531560,0
3910,0.437500,1.687500,4.583333,-0.049005,-1.409919,0
3911,0.475000,1.562500,1.250000,-0.035055,-1.520981,0
3912,0.437500,1.312500,1.041667,-0.042835,-1.439214,0
3913,0.475000,1.375000,0.833333,-0.038331,-1.520563,0
3914,0.475000,1.437500,3.958333,-0.040336,-1.505517,0
3915,0.437500,1.562500,1.666667,-0.042821,-1.439344,0
3916,0.437500,1.812500,2.083333,-0.041838,-1.439357,0
3917,0.475000,1.937500,1.875000,-0.036743,-1.520740,0
3918,0.962500,0.875000,1.458333,-0.000000,-2.776684,0
3919,0.962500,1.250000,2.083333,-0.000000,-2.678265,0
3920,0.962500,1.437500,2.291667,-0.000000,-2.673607,0
3921,0.962500,1.687500,2.500000,-0.000000,-2.671600,0
3922,0.925000,0.812500,1.250000,-0.000000,-2.646119,0
3923,0.925000,1.250000,2.083333,-0.000000,-2.552784,0
3924,0.887500,1.812500,2.708333,-0.000000,-2.422828,0
3925,0.925000,1.437500,2.291667,-0.000000,-2.548844,0
3926,0.887500,1.062500,1.875000,-0.000000,-2.460170,0
3927,0.925000,1.750000,2.500000,-0.000000,-2.548024,0
3928,0.850000,1.437500,2.500000,-0.000000,-2.325202,0
3929,0.887500,1.875000,2.708333,-0.000000,-2.421709,0
3930,0.850000,1.625000,2.708333,-0.000000,-2.341933,0
3931,0.850000,1.937500,2.916667,-0.000000,-2.371300,0
3932,0.887500,1.937500,2.708333,-0.000000,-2.421469,0
3933,0.812500,0.875000,1.666667,-0.000000,-2.209041,0
3934,0.812500,0.500000,0.000000,-0.000000,-2.220993,0
3935,0.850000,1.312500,2.291667,-0.000000,-2.313282,0
3936,0.812500,2.000000,3.125000,-0.000000,-2.315312,0
3937,0.775000,1.062500,2.291667,-0.000000,-2.112673,0
3938,0.775000,0.562500,0.416667,-0.000000,-2.102941,0
3939,0.737500,0.875000,1.875000,-0.000000,-2.079732,0
3940,0.737500,1.687500,3.125000,-0.000000,-2.084450,0
3941,0.737500,0.687500,0.833333,-0.000003,-2.076902,0
3942,0.700000,1.812500,3.125000,-0.000003,-2.012909,0
3943,0.700000,0.812500,1.458333,-0.000006,-2.005051,0
3944,0.700000,1.375000,2.708333,-0.000005,-2.009970,0
3945,0.700000,1.562500,2.916667,-0.000004,-2.010068,0
3946,0.662500,1.875000,3.333333,-0.000006,-1.942191,0
3947,0.662500,1.375000,2.916667,-0.000007,-1.934583,0
3948,0.625000,0.562500,0.625000,-0.000012,-1.867489,0
3949,0.625000,1.250000,2.916667,-0.000022,-1.860200,0
3950,0.512500,1.750000,0.833333,-0.007675,-1.619148,0
3951,0.475000,2.000000,1.458333,-0.007698,-1.537321,0
3952,0.550000,0.875000,2.291667,-0.002843,-1.693341,0
3953,0.512500,1.937500,0.833333,-0.003140,-1.622930,0
3954,0.587500,0.875000,2.291667,-0.000093,-1.774353,0
3955,0.587500,1.750000,3.541667,-0.000188,-1.772782,0
3956,0.587500,1.625000,2.291667,-0.215390,-1.202834,0
3957,0.325000,0.750000,0.208333,-0.333502,-1.131291,0
3958,0.325000,1.187500,2.916667,-0.350621,-1.130590,0
3959,0.250000,0.500000,2.500000,-0.735241,-0.914342,1
3960,0.850000,2.000000,1.666667,-0.362048,-1.065753,0
3961,0.437500,1.750000,3.958333,-0.399338,-1.043210,0
3962,0.287500,0.500000,2.291667,-0.483245,-1.000714,0
3963,0.287500,0.687500,0.416667,-0.467789,-1.022685,0
3964,0.287500,0.750000,1.041667,-0.410539,-1.029901,0
3965,0.287500,0.812500,1.666667,-0.461954,-1.028310,0
3966,0.287500,1.000000,2.916667,-0.442667,-1.029280,0
3967,0.250000,1.062500,4.166667,-0.489847,-0.925888,0
3968,0.400000,1.937500,2.708333,-0.049807,-1.333771,0
3969,0.400000,0.812500,3.125000,-0.130725,-1.318540,0
3970,0.362500,1.437500,2.708333,-0.146413,-1.236737,0
3971,0.362500,1.937500,3.541667,-0.136672,-1.240130,0
3972,0.362500,1.000000,1.250000,-0.204147,-1.221203,0
3973,0.362500,1.312500,2.500000,-0.202091,-1.221579,0
3974,0.362500,0.875000,0.416667,-0.172317,-1.223328,0
3975,0.475000,1.312500,0.208333,-0.008390,-1.533688,0
3976,0.475000,1.312500,0.416667,-0.015224,-1.531506,0
3977,0.475000,1.437500,0.833333,-0.021276,-1.531015,0
3978,0.475000,1.937500,1.458333,-0.009329,-1.531539,0
3979,0.475000,1.937500,1.666667,-0.017513,-1.531250,0
3980,0.437500,0.812500,2.916667,-0.045330,-1.409465,0
3981,0.400000,1.125000,0.833333,-0.048951,-1.337952,0
3982,0.437500,1.187500,0.625000,-0.042794,-1.439214,0
3983,0.437500,1.250000,0.833333,-0.041727,-1.439344,0
3984,0.475000,1.187500,0.208333,-0.035969,-1.520522,0
3985,0.475000,1.312500,0.625000,-0.035186,-1.520584,0
3986,0.962500,0.500000,0.208333,-0.000000,-2.776684,0
3987,0.962500,1.062500,1.875000,-0.000000,-2.710642,0
3988,0.962500,1.187500,2.083333,-0.000000,-2.675078,0
3989,0.962500,1.375000,2.291667,-0.000000,-2.672604,0
3990,0.962500,1.625000,2.500000,-0.000000,-2.670907,0
3991,0.962500,2.000000,2.708333,-0.000000,-2.664410,0
3992,0.925000,0.500000,0.000000,-0.000000,-2.646119,0
3993,0.925000,0.875000,1.458333,-0.000000,-2.595442,0
3994,0.925000,1.375000,2.291667,-0.000000,-2.548284,0
3995,0.887500,1.187500,2.083333,-0.000000,-2.424911,0
3996,0.887500,1.750000,2.708333,-0.000000,-2.424994,0
3997,0.887500,0.625000,0.625000,-0.000000,-2.508795,0
3998,0.925000,1.687500,2.500000,-0.000000,-2.547377,0
3999,0.850000,1.250000,2.291667,-0.000000,-2.318876,0
4000,0.887500,1.562500,2.500000,-0.000000,-2.421658,0
4001,0.850000,0.750000,1.250000,-0.000000,-2.341290,0
4002,0.850000,1.000000,1.875000,-0.000000,-2.333858,0
4003,0.850000,1.875000,2.916667,-0.000000,-2.386651,0
4004,0.775000,1.687500,3.125000,-0.000000,-2.158452,0
4005,0.812500,0.625000,0.833333,-0.000000,-2.216293,0
4006,0.812500,1.687500,2.916667,-0.000000,-2.294328,0
4007,0.850000,1.125000,2.083333,-0.000000,-2.311542,0
4008,0.812500,1.625000,2.916667,-0.000000,-2.306316,0
4009,0.812500,1.937500,3.125000,-0.000000,-2.315057,0
4010,0.775000,0.875000,1.875000,-0.000000,-2.109422,0
4011,0.775000,0.937500,1.875000,-0.000000,-2.102941,0
4012,0.737500,1.437500,2.916667,-0.000000,-2.078416,0
4013,0.737500,2.000000,3.333333,-0.000000,-2.079177,0
4014,0.737500,1.000000,1.875000,-0.000002,-2.076902,0
4015,0.737500,1.812500,2.916667,-0.000003,-2.076816,0
4016,0.700000,1.000000,2.083333,-0.000003,-2.012012,0
4017,0.662500,0.562500,0.416667,-0.000003,-1.944383,0
4018,0.662500,0.625000,0.833333,-0.000004,-1.943469,0
4019,0.700000,0.625000,0.625000,-0.000003,-2.005051,0
4020,0.662500,1.000000,2.291667,-0.000005,-1.936357,0
4021,0.662500,1.562500,3.125000,-0.000004,-1.936598,0
4022,0.625000,0.687500,1.458333,-0.000006,-1.864744,0
4023,0.625000,1.375000,3.125000,-0.000007,-1.863205,0
4024,0.625000,1.000000,2.500000,-0.000009,-1.860122,0
4025,0.587500,1.562500,3.541667,-0.000016,-1.780880,0
4026,0.587500,1.812500,3.750000,-0.000016,-1.781931,0
4027,0.625000,1.937500,3.541667,-0.000013,-1.859915,0
4028,0.512500,1.437500,0.208333,-0.007572,-1.619148,0
4029,0.550000,1.375000,3.333333,-0.002538,-1.693341,0
4030,0.512500,1.562500,0.208333,-0.002826,-1.623409,0
4031,0.512500,1.687500,0.416667,-0.002540,-1.624683,0
4032,0.512500,1.812500,0.625000,-0.002665,-1.624565,0
4033,0.587500,0.812500,2.083333,-0.000092,-1.774353,0
4034,0.662500,1.750000,2.083333,-0.210795,-1.202206,0
4035,0.325000,1.312500,3.333333,-0.349492,-1.130590,0
4036,0.250000,0.625000,3.958333,-0.734931,-0.914342,1
4037,0.887500,1.937500,1.458333,-0.353980,-1.064196,0
4038,0.287500,1.375000,4.375000,-0.461520,-1.028026,0
4039,0.362500,1.000000,1.041667,-0.127307,-1.240981,0
4040,0.400000,1.250000,4.375000,-0.118742,-1.318540,0
4041,0.362500,1.562500,2.916667,-0.125552,-1.242217,0
4042,0.362500,1.687500,3.125000,-0.119319,-1.242820,0
4043,0.362500,1.812500,3.333333,-0.123306,-1.242597,0
4044,0.362500,1.125000,1.666667,-0.134623,-1.239132,0
4045,0.362500,1.375000,2.500000,-0.134098,-1.240130,0
4046,0.362500,1.187500,2.083333,-0.199929,-1.221579,0
4047,0.475000,1.250000,0.000000,-0.008339,-1.533688,0
4048,0.475000,1.250000,0.208333,-0.014557,-1.531506,0
4049,0.475000,1.375000,0.416667,-0.009070,-1.531539,0
4050,0.475000,1.562500,1.041667,-0.015842,-1.531024,0
4051,0.400000,1.000000,0.208333,-0.043387,-1.335428,0
4052,0.400000,1.375000,1.666667,-0.047397,-1.333771,0
4053,0.400000,1.812500,2.500000,-0.045008,-1.333925,0
4054,0.437500,1.687500,1.875000,-0.040442,-1.439264,0
4055,0.400000,2.000000,2.708333,-0.040974,-1.335746,0
4056,0.475000,1.625000,4.166667,-0.035243,-1.501732,0
4057,0.475000,0.812500,2.500000,-0.034822,-1.515163,0
4058,0.475000,1.250000,0.416667,-0.034314,-1.520584,0
4059,0.962500,0.687500,1.041667,-0.000000,-2.776684,0
4060,0.962500,1.562500,2.500000,-0.000000,-2.669807,0
4061,0.962500,1.937500,2.708333,-0.000000,-2.663162,0
4062,0.925000,0.562500,0.416667,-0.000000,-2.646119,0
4063,0.887500,1.312500,2.291667,-0.000000,-2.422669,0
4064,0.887500,0.937500,1.666667,-0.000000,-2.463988,0
4065,0.925000,1.625000,2.500000,-0.000000,-2.546364,0
4066,0.925000,2.000000,2.708333,-0.000000,-2.541408,0
4067,0.850000,1.750000,2.916667,-0.000000,-2.417268,0
4068,0.850000,1.812500,2.916667,-0.000000,-2.397213,0
4069,0.850000,1.375000,2.500000,-0.000000,-2.332717,0
4070,0.850000,0.812500,1.458333,-0.000000,-2.338607,0
4071,0.850000,1.562500,2.708333,-0.000000,-2.353181,0
4072,0.775000,0.937500,2.083333,-0.000000,-2.111168,0
4073,0.775000,1.437500,2.916667,-0.000000,-2.155863,0
4074,0.775000,2.000000,3.333333,-0.000000,-2.153580,0
4075,0.812500,1.437500,2.708333,-0.000000,-2.273159,0
4076,0.812500,1.375000,2.708333,-0.000000,-2.283762,0
4077,0.812500,1.562500,2.916667,-0.000000,-2.314407,0
4078,0.812500,1.875000,3.125000,-0.000000,-2.312982,0
4079,0.775000,0.500000,0.000000,-0.000000,-2.102941,0
4080,0.737500,0.937500,2.083333,-0.000000,-2.077503,0
4081,0.737500,0.562500,0.208333,-0.000000,-2.076902,0
4082,0.700000,1.750000,3.125000,-0.000001,-2.014994,0
4083,0.737500,1.750000,2.916667,-0.000001,-2.075668,0
4084,0.700000,1.187500,2.500000,-0.000001,-2.010146,0
4085,0.700000,1.500000,2.916667,-0.000001,-2.010778,0
4086,0.700000,0.750000,1.250000,-0.000003,-2.005051,0
4087,0.625000,0.500000,0.208333,-0.000003,-1.868340,0
4088,0.625000,1.562500,3.333333,-0.000004,-1.860679,0
4089,0.587500,1.375000,3.333333,-0.000014,-1.778636,0
4090,0.587500,1.750000,3.750000,-0.000008,-1.781502,0
4091,0.625000,1.875000,3.541667,-0.000007,-1.857843,0
4092,0.512500,1.375000,0.000000,-0.006857,-1.618471,0
4093,0.475000,1.500000,0.625000,-0.007174,-1.538027,0
4094,0.512500,1.500000,3.750000,-0.007119,-1.604544,0
4095,0.550000,0.937500,2.500000,-0.002384,-1.693341,0
4096,0.587500,0.500000,0.208333,-0.000069,-1.774353,0
4097,0.587500,1.687500,3.541667,-0.000083,-1.771973,0
4098,0.512500,1.125000,1.458333,-0.205495,-1.201153,0
4099,0.325000,0.875000,1.250000,-0.330157,-1.130590,0
4100,0.325000,1.562500,3.958333,-0.346864,-1.129857,0
4101,0.250000,0.562500,3.333333,-0.734647,-0.914342,1
4102,0.287500,0.875000,2.083333,-0.391206,-1.027235,0
4103,0.287500,1.187500,3.750000,-0.438684,-1.026358,0
4104,0.287500,1.562500,4.791667,-0.442749,-1.024429,0
4105,0.400000,1.562500,4.791667,-0.114986,-1.318540,0
4106,0.362500,2.000000,3.541667,-0.115008,-1.242822,0
4107,0.362500,1.312500,2.291667,-0.124977,-1.241678,0
4108,0.362500,1.250000,2.083333,-0.121821,-1.242217,0
4109,0.362500,0.687500,2.916667,-0.198885,-1.219978,0
4110,0.362500,1.187500,4.791667,-0.140462,-1.220979,0
4111,0.362500,1.312500,5.000000,-0.161090,-1.220318,0
4112,0.475000,1.812500,1.458333,-0.014994,-1.530065,0
4113,0.400000,1.687500,2.291667,-0.043040,-1.334637,0
4114,0.400000,1.562500,2.083333,-0.045341,-1.333745,0
4115,0.400000,1.312500,1.458333,-0.043176,-1.333925,0
4116,0.437500,0.625000,1.875000,-0.040392,-1.409465,0
4117,0.437500,2.000000,2.291667,-0.038685,-1.439077,0
4118,0.475000,0.625000,1.458333,-0.033181,-1.515636,0
4119,0.962500,1.625000,0.208333,-0.034240,-1.512315,0
4120,0.962500,0.625000,0.833333,-0.000000,-2.776684,0
4121,0.962500,1.875000,2.708333,-0.000000,-2.660476,0
4122,0.925000,0.687500,1.041667,-0.000000,-2.646119,0
4123,0.925000,0.937500,1.666667,-0.000000,-2.589471,0
4124,0.925000,1.062500,1.875000,-0.000000,-2.584994,0
4125,0.887500,1.500000,2.500000,-0.000000,-2.421400,0
4126,0.850000,1.687500,2.916667,-0.000000,-2.429781,0
4127,0.887500,1.687500,2.708333,-0.000000,-2.430604,0
4128,0.850000,2.000000,3.125000,-0.000000,-2.445507,0
4129,0.925000,1.562500,2.500000,-0.000000,-2.544818,0
4130,0.887500,0.500000,0.000000,-0.000000,-2.508795,0
4131,0.925000,1.937500,2.708333,-0.000000,-2.538692,0
4132,0.887500,2.000000,2.916667,-0.000000,-2.471597,0
4133,0.850000,1.500000,2.708333,-0.000000,-2.366470,0
4134,0.850000,0.500000,0.000000,-0.000000,-2.350743,0
4135,0.850000,0.562500,0.416667,-0.000000,-2.349132,0
4136,0.775000,1.125000,2.500000,-0.000000,-2.118718,0
4137,0.775000,1.250000,2.708333,-0.000000,-2.131179,0
4138,0.812500,0.937500,1.875000,-0.000000,-2.227884,0
4139,0.812500,1.125000,2.291667,-0.000000,-2.247803,0
4140,0.812500,1.250000,2.500000,-0.000000,-2.259853,0
4141,0.775000,1.625000,3.125000,-0.000000,-2.155151,0
4142,0.775000,1.937500,3.333333,-0.000000,-2.153001,0
4143,0.812500,1.812500,3.125000,-0.000000,-2.309693,0
4144,0.775000,0.625000,0.833333,-0.000000,-2.102941,0
4145,0.737500,1.625000,3.125000,-0.000000,-2.083659,0
4146,0.737500,1.937500,3.333333,-0.000000,-2.077153,0
4147,0.737500,0.625000,0.625000,-0.000000,-2.076902,0
4148,0.737500,1.687500,2.916667,-0.000000,-2.074947,0
4149,0.700000,1.062500,2.291667,-0.000001,-2.010395,0
4150,0.700000,1.312500,2.708333,-0.000001,-2.009916,0
4151,0.700000,0.562500,0.208333,-0.000003,-2.005051,0
4152,0.625000,1.187500,2.916667,-0.000003,-1.860577,0
4153,0.625000,1.812500,3.541667,-0.000003,-1.859416,0
4154,0.587500,1.312500,3.333333,-0.000004,-1.781955,0
4155,0.587500,1.500000,3.541667,-0.000006,-1.781810,0
4156,0.512500,1.562500,0.416667,-0.006101,-1.618290,0
4157,0.512500,1.937500,1.041667,-0.006537,-1.618281,0
4158,0.475000,1.875000,1.250000,-0.006825,-1.539147,0
4159,0.550000,0.500000,0.000000,-0.002318,-1.693341,0
4160,0.512500,2.000000,0.833333,-0.002369,-1.624741,0
4161,0.587500,0.937500,2.500000,-0.000055,-1.774353,0
4162,0.325000,2.000000,4.375000,-0.199931,-1.133866,0
