Index,car_width,car_length,sampling_rate,isCollision,ego_vimpact,min_ttc,stopCondition,endTime,timeCollision
1184,1.98,4.31,100,1.00,2.76,0.13,4.00,8.96,-1
1185,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1186,1.98,4.31,100,1.00,2.85,0.38,4.00,7.83,-1
1187,1.98,4.31,100,1.00,2.89,10.00,4.00,3.76,-1
1188,1.98,4.31,100,1.00,2.89,10.00,4.00,3.73,-1
1189,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1190,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1191,1.98,4.31,100,1.00,2.60,0.14,4.00,8.75,-1
1192,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1193,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1194,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1195,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1196,1.98,4.31,100,1.00,2.89,10.00,4.00,3.76,-1
1197,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1198,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1199,1.98,4.31,100,1.00,2.87,10.00,4.00,3.75,-1
1200,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1201,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1202,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1203,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1204,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1205,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1206,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1207,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1208,1.98,4.31,100,1.00,2.66,0.14,4.00,8.76,-1
1209,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1210,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1211,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1212,1.98,4.31,100,1.00,2.66,0.14,4.00,8.76,-1
1213,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1214,1.98,4.31,100,1.00,2.45,0.13,4.00,8.89,-1
1215,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1216,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1217,1.98,4.31,100,1.00,2.58,0.12,4.00,8.93,-1
1218,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1219,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1220,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1221,1.98,4.31,100,1.00,2.85,0.38,4.00,7.83,-1
1222,1.98,4.31,100,1.00,2.89,10.00,4.00,3.73,-1
1223,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1224,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1225,1.98,4.31,100,1.00,2.60,0.14,4.00,8.75,-1
1226,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1227,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1228,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1229,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1230,1.98,4.31,100,1.00,1.52,10.00,4.00,6.63,-1
1231,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1232,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1233,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1234,1.98,4.31,100,1.00,2.65,0.11,4.00,9.14,-1
1235,1.98,4.31,100,1.00,2.65,0.11,4.00,9.14,-1
1236,1.98,4.31,100,1.00,2.65,0.11,4.00,9.14,-1
1237,1.98,4.31,100,1.00,2.70,0.12,4.00,8.95,-1
1238,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1239,1.98,4.31,100,1.00,2.89,10.00,4.00,3.76,-1
1240,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1241,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1242,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1243,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1244,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1245,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1246,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1247,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1248,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1249,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1250,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1251,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1252,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1253,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1254,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1255,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1256,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1257,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1258,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1259,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1260,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1261,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1262,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1263,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1264,1.98,4.31,100,1.00,2.66,0.14,4.00,8.76,-1
1265,1.98,4.31,100,1.00,2.66,0.14,4.00,8.76,-1
1266,1.98,4.31,100,1.00,2.45,0.13,4.00,8.89,-1
1267,1.98,4.31,100,1.00,2.58,0.12,4.00,8.93,-1
1268,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1269,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1270,1.98,4.31,100,1.00,1.52,10.00,4.00,6.63,-1
1271,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1272,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1273,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1274,1.98,4.31,100,1.00,2.89,10.00,4.00,3.73,-1
1275,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1276,1.98,4.31,100,1.00,2.85,0.38,4.00,7.83,-1
1277,1.98,4.31,100,1.00,2.70,0.11,4.00,9.15,-1
1278,1.98,4.31,100,1.00,2.78,0.37,4.00,7.98,-1
1279,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1280,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1281,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1282,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1283,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1284,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1285,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1286,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1287,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1288,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1289,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1290,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1291,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1292,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1293,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1294,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1295,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1296,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1297,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1298,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1299,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1300,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1301,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1302,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1303,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1304,1.98,4.31,100,1.00,2.66,0.14,4.00,8.76,-1
1305,1.98,4.31,100,1.00,2.66,0.14,4.00,8.76,-1
1306,1.98,4.31,100,1.00,2.45,0.13,4.00,8.89,-1
1307,1.98,4.31,100,1.00,2.58,0.12,4.00,8.93,-1
1308,1.98,4.31,100,0.00,0.00,0.13,3.00,10.00,-1
1309,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1310,1.98,4.31,100,1.00,1.52,10.00,4.00,6.63,-1
1311,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1312,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1313,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1314,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1315,1.98,4.31,100,1.00,1.52,10.00,4.00,6.63,-1
1316,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1317,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1318,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1319,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1320,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1321,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1322,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1323,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1324,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1325,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1326,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1327,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1328,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1329,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1330,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1331,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1332,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1333,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1334,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1335,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1336,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1337,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1338,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1339,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1340,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1341,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1342,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1343,1.98,4.31,100,1.00,2.87,0.38,4.00,7.84,-1
1344,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1345,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1346,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1347,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1348,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1349,1.98,4.31,100,1.00,2.92,0.15,4.00,8.60,-1
1350,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1351,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1352,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1353,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1354,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1355,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1356,1.98,4.31,100,1.00,2.90,0.39,4.00,7.85,-1
1357,1.98,4.31,100,1.00,2.90,0.38,4.00,7.86,-1
1358,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1359,1.98,4.31,100,1.00,1.52,10.00,4.00,6.63,-1
1360,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1361,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1362,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1363,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1364,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1365,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1366,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1367,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1368,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1369,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1370,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1371,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1372,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1373,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1374,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1375,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1376,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1377,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1378,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1379,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1380,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1381,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1382,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1383,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1384,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1385,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1386,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1387,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1388,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1389,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1390,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1391,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1392,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1393,1.98,4.31,100,1.00,1.49,10.00,4.00,6.65,-1
1394,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1395,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1396,1.98,4.31,100,1.00,2.73,0.12,4.00,9.19,-1
1397,1.98,4.31,100,1.00,1.52,10.00,4.00,6.63,-1
1398,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1399,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1400,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1401,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1402,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1403,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1404,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1405,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1406,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1407,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1408,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1409,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1410,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1411,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1412,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1413,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1414,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1415,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1416,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1417,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1418,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1419,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1420,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1421,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1422,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1423,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1424,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1425,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1426,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1427,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1428,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1429,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1430,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1431,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1432,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1433,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1434,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1435,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1436,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1437,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1438,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1439,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1440,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1441,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1442,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1443,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1444,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1445,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1446,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1447,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1448,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1449,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1450,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1451,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1452,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1453,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1454,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1455,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1456,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1457,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1458,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1459,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1460,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1461,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1462,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1463,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1464,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1465,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1466,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1467,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1468,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1469,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1470,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1471,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1472,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1473,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1474,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1475,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1476,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1477,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1478,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1479,1.98,4.31,100,1.00,2.90,0.39,4.00,7.85,-1
1480,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1481,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1482,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1483,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1484,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1485,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1486,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1487,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1488,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1489,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1490,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1491,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1492,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1493,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1494,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1495,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1496,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1497,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1498,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1499,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1500,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1501,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1502,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1503,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1504,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1505,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1506,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1507,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1508,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1509,1.98,4.31,100,1.00,2.90,0.39,4.00,7.85,-1
1510,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1511,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1512,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1513,1.98,4.31,100,0.00,0.00,0.41,3.00,10.00,-1
1514,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1515,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1516,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1517,1.98,4.31,100,1.00,2.87,0.39,4.00,7.83,-1
1518,1.98,4.31,100,1.00,2.78,0.37,4.00,7.98,-1
1519,1.98,4.31,100,0.00,0.00,0.15,3.00,10.00,-1
1520,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1521,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1522,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1523,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1524,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1525,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1526,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1527,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1528,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1529,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1530,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1531,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1532,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1533,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1534,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1535,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1536,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1537,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1538,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1539,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1540,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1541,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1542,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1543,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1544,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1545,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1546,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1547,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1548,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1549,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1550,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1551,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1552,1.98,4.31,100,0.00,0.00,0.41,3.00,10.00,-1
1553,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1554,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1555,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1556,1.98,4.31,100,1.00,2.90,0.39,4.00,7.85,-1
1557,1.98,4.31,100,1.00,2.78,0.37,4.00,7.98,-1
1558,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1559,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1560,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1561,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1562,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1563,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1564,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1565,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1566,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1567,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1568,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1569,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1570,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
