Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
343,0.837194,0.939576,3.142897,-0.000000,-2.226637,0
344,0.448296,1.604524,4.729293,-0.000121,-1.433890,0
345,0.201369,1.925223,0.167258,-0.000001,-1.019253,0
346,0.719250,0.878112,3.165143,-0.000000,-2.033173,0
347,0.445475,1.580832,3.413484,-0.297372,-0.100731,0
348,0.989337,0.891448,0.737915,-0.000000,-2.881694,0
349,0.138291,1.121177,2.941841,-0.000315,-0.685802,0
350,0.159656,1.074075,0.105589,-0.000013,-0.842666,0
351,0.134482,1.061671,1.569947,-0.000060,-0.726870,0
352,0.401733,1.261950,2.638575,-0.234501,-0.030616,0
353,0.155709,1.920727,3.941907,-0.000210,-0.748169,0
354,0.172241,0.865879,4.495592,-0.017571,-0.716507,0
355,0.809369,1.768268,0.425699,-0.083461,-0.052411,0
356,0.134259,1.684530,4.367130,-0.000253,-0.677687,0
357,0.891615,1.872559,1.249063,-0.351433,-3.500605,0
358,0.395934,1.918889,3.674824,-0.240707,-0.007207,0
359,0.599986,1.482727,0.293770,-0.039164,-1.818178,0
360,0.940884,0.577696,3.273800,-0.000000,-2.476017,0
361,0.903747,1.235508,0.897988,-0.107344,-2.570797,0
362,0.545325,1.623322,1.664924,-0.215030,-0.058998,0
363,0.821335,0.957092,0.407137,-0.464834,-2.264158,0
364,0.272363,0.907293,1.064215,-0.017580,-1.018497,0
365,0.271980,1.864457,1.628309,-0.000118,-1.077710,0
366,0.974776,0.898482,3.274411,-0.000000,-2.571663,0
367,0.105904,0.731940,3.716322,-0.000709,-0.539576,0
368,0.660962,0.731070,3.367038,-0.000000,-1.941484,0
369,0.110113,1.340784,4.778830,-0.000431,-0.585978,0
370,0.189150,0.671400,1.228525,-0.025669,-0.765170,0
371,0.459773,1.019950,3.480351,-0.012827,-1.470163,0
372,0.631960,0.697869,4.932407,-0.000000,-1.806531,0
373,0.167062,1.134517,2.046184,-0.000289,-0.789441,0
374,0.974027,1.438753,3.518417,-0.000000,-2.566859,0
375,0.636791,1.132579,3.543566,-0.000000,-1.900797,0
376,0.462825,1.813471,3.935086,-0.996609,-1.476509,1
377,0.872099,1.425802,4.092073,-0.000000,-2.340381,0
378,0.222685,1.676967,4.560550,-0.011824,-0.886955,0
379,0.291870,0.711512,1.086096,-0.429103,-0.023387,0
380,0.857474,0.651926,1.676418,-0.000000,-2.363021,0
381,0.778823,0.806644,0.903868,-0.000158,-2.109491,0
382,0.742696,1.777842,3.367039,-0.000000,-2.081115,0
383,0.593311,0.855446,2.190886,-0.000103,-1.789004,0
384,0.882518,1.493975,3.168595,-0.000000,-2.495134,0
385,0.426979,0.960650,2.092822,-0.507519,-0.076312,0
386,0.474917,0.528121,4.204858,-0.000000,-1.453282,0
387,0.553256,0.781799,2.517748,-0.000000,-1.697129,0
388,0.962808,1.888659,4.459090,-0.000000,-2.781168,0
389,0.939853,0.847621,4.865010,-0.000000,-2.703027,0
390,0.478148,0.541253,4.887702,-0.000000,-1.456969,0
391,0.585345,1.283423,4.486331,-0.000000,-1.773066,0
392,0.620210,1.881857,0.111115,-0.002317,-1.876175,0
393,0.546152,1.306468,1.591933,-0.166538,-0.128143,0
394,0.700432,0.520473,1.226307,-0.000000,-2.012329,0
395,0.927103,1.910425,4.756657,-0.000000,-2.660459,0
396,0.675679,1.260570,0.460733,-0.119484,-0.015042,0
397,0.147547,1.066417,1.977731,-0.000200,-0.734564,0
398,0.929533,1.533012,4.440998,-0.000000,-2.420926,0
399,0.188352,0.915722,1.191715,-0.000737,-0.835078,0
400,0.829961,1.969788,0.558937,-0.115964,-0.033312,0
401,0.757791,1.566678,4.384166,-0.000000,-1.995786,0
402,0.395069,1.084808,0.648935,-0.039322,-1.317837,0
403,0.581019,1.017665,1.850025,-0.870117,-1.772026,1
404,0.326567,0.661476,1.021803,-0.465647,-0.015746,0
405,0.913283,0.967514,0.879140,-0.000008,-2.605113,0
406,0.734350,0.596014,3.742441,-0.000000,-2.045821,0
407,0.779587,0.626376,0.824133,-0.000000,-2.110886,0
408,0.632669,1.442423,2.070106,-0.368647,-0.081378,0
409,0.910448,1.091829,0.562556,-0.134012,-2.594743,0
410,0.417606,1.018736,1.240866,-0.214086,-0.042452,0
411,0.816440,0.962441,4.888002,-0.000000,-2.139978,0
412,0.954118,1.454838,0.336979,-0.297155,-1.243323,0
413,0.460716,1.657474,2.410661,-0.208951,-0.237392,0
414,0.958786,0.777978,1.054201,-0.000000,-2.763885,0
415,0.603651,1.446137,0.048228,-0.025953,-1.831214,0
416,0.264178,1.801962,3.998078,-0.015333,-1.003028,0
417,0.816309,0.522194,3.769602,-0.000000,-2.154478,0
418,0.801618,1.498733,1.477571,-0.966278,-2.186594,1
419,0.295971,1.553174,3.637038,-0.056347,-1.059542,0
420,0.227593,0.786584,2.670806,-0.243262,-0.858510,0
421,0.499432,1.583001,1.462787,-0.101544,-1.584561,0
422,0.400782,1.666661,4.479828,-0.995311,-1.321797,1
423,0.680944,1.610646,0.067650,-0.031822,-1.982064,0
424,0.886662,1.495214,4.695497,-0.000000,-2.368053,0
