Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
1256,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1257,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1258,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1259,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1260,0.926756,1.323815,0.010706,-0.620597,-4.697528,1
1261,0.926756,1.323815,0.010550,-0.620597,-4.697528,1
1262,0.926756,0.969934,0.010706,-0.989234,-2.777889,1
1263,0.730956,0.964786,0.783148,-0.919937,-2.951701,1
1264,0.734708,0.971851,0.754893,-0.827554,-2.951786,1
1265,0.740096,0.971856,0.709113,-0.783174,-2.951880,1
1266,0.807355,1.552890,1.134784,-0.636107,-4.152492,1
1267,0.805188,1.548673,1.151429,-0.718432,-4.143663,1
1268,0.734682,0.964786,0.783148,-0.931879,-2.864677,1
1269,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1270,0.393886,1.308608,3.912365,-0.996982,-1.294941,1
1271,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1272,0.343527,0.736013,2.956293,-0.997120,-1.161499,1
1273,0.393828,1.265256,3.890748,-0.997110,-1.294806,1
1274,0.926756,1.323861,0.010706,-0.620110,-4.697528,1
1275,0.342397,0.737091,2.864755,-0.999912,-1.159913,1
1276,0.671930,1.307524,1.244338,-0.687319,-3.799361,1
1277,0.734682,0.976967,0.783148,-0.827005,-2.951786,1
1278,0.736296,0.950494,0.768748,-0.988643,-2.766401,1
1279,0.735153,0.963902,0.764489,-0.918958,-2.864642,1
1280,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1281,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1282,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
1283,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1284,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1285,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1286,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1287,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1288,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1289,0.807346,1.552890,1.151429,-0.715178,-4.152492,1
1290,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1291,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1292,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1293,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1294,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1295,0.905940,0.968637,0.036438,-0.948386,-2.965001,1
1296,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1297,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1298,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1299,0.926756,1.322368,0.010706,-0.635766,-4.697528,1
1300,0.926756,0.969934,0.010706,-0.989234,-2.777889,1
