Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
142,0.431579,0.500000,0.526316,-0.138412,-1.392569,0
143,0.431579,0.500000,0.789474,-0.037192,-1.393433,0
144,0.431579,0.500000,1.052632,-0.006868,-1.393433,0
145,0.431579,0.500000,1.315789,-0.000936,-1.393433,0
146,0.431579,0.500000,1.578947,-0.000090,-1.393433,0
147,0.431579,0.500000,1.842105,-0.000006,-1.393433,0
148,0.431579,0.500000,2.105263,-0.000000,-1.394325,0
149,0.431579,0.500000,2.368421,-0.000000,-1.394325,0
150,0.431579,0.500000,2.631579,-0.000000,-1.394325,0
151,0.431579,0.500000,2.894737,-0.000000,-1.377488,0
152,0.431579,0.500000,3.157895,-0.000000,-1.375621,0
153,0.431579,0.500000,3.421053,-0.000000,-1.374258,0
154,0.431579,0.500000,3.684211,-0.000000,-1.380509,0
155,0.431579,0.500000,3.947368,-0.000000,-1.377529,0
156,0.431579,0.500000,4.210526,-0.000000,-1.361201,0
157,0.431579,0.500000,4.473684,-0.000000,-1.362971,0
158,0.431579,0.500000,4.736842,-0.000000,-1.290027,0
159,0.431579,0.500000,5.000000,-0.000000,-1.287822,0
160,0.478947,0.500000,0.000000,-0.103618,-1.528106,0
161,0.478947,0.500000,0.263158,-0.025456,-1.528106,0
162,0.478947,0.500000,0.526316,-0.004502,-1.528226,0
163,0.478947,0.500000,0.789474,-0.000607,-1.525576,0
164,0.478947,0.500000,1.052632,-0.000060,-1.521020,0
165,0.478947,0.500000,1.315789,-0.000005,-1.516907,0
166,0.478947,0.500000,1.578947,-0.000000,-1.514190,0
167,0.478947,0.500000,1.842105,-0.000000,-1.512367,0
168,0.478947,0.500000,2.105263,-0.000000,-1.511925,0
169,0.478947,0.500000,2.368421,-0.000000,-1.511411,0
170,0.478947,0.500000,2.631579,-0.000000,-1.511364,0
171,0.478947,0.500000,2.894737,-0.000000,-1.511469,0
172,0.478947,0.500000,3.157895,-0.000000,-1.501736,0
173,0.478947,0.500000,3.421053,-0.000000,-1.500338,0
174,0.478947,0.500000,3.684211,-0.000000,-1.502681,0
175,0.478947,0.500000,3.947368,-0.000000,-1.461299,0
176,0.478947,0.500000,4.210526,-0.000000,-1.459573,0
177,0.478947,0.500000,4.473684,-0.000000,-1.457843,0
178,0.478947,0.500000,4.736842,-0.000000,-1.457203,0
179,0.478947,0.500000,5.000000,-0.000000,-1.457348,0
180,0.526316,0.500000,0.000000,-0.005411,-1.641274,0
181,0.526316,0.500000,0.263158,-0.000704,-1.641274,0
182,0.526316,0.500000,0.526316,-0.000065,-1.641274,0
183,0.526316,0.500000,0.789474,-0.000004,-1.641274,0
184,0.526316,0.500000,1.052632,-0.000000,-1.641274,0
185,0.526316,0.500000,1.315789,-0.000000,-1.637545,0
186,0.526316,0.500000,1.578947,-0.000000,-1.635034,0
187,0.526316,0.500000,1.842105,-0.000000,-1.633454,0
188,0.526316,0.500000,2.105263,-0.000000,-1.632764,0
189,0.526316,0.500000,2.368421,-0.000000,-1.631687,0
190,0.526316,0.500000,2.631579,-0.000000,-1.631333,0
191,0.526316,0.500000,2.894737,-0.000000,-1.631056,0
192,0.526316,0.500000,3.157895,-0.000000,-1.628905,0
193,0.526316,0.500000,3.421053,-0.000000,-1.620969,0
194,0.526316,0.500000,3.684211,-0.000000,-1.621574,0
195,0.526316,0.500000,3.947368,-0.000000,-1.535155,0
196,0.526316,0.500000,4.210526,-0.000000,-1.533389,0
197,0.526316,0.500000,4.473684,-0.000000,-1.531795,0
198,0.526316,0.500000,4.736842,-0.000000,-1.530369,0
199,0.526316,0.500000,5.000000,-0.000000,-1.529105,0
200,0.573684,0.500000,0.000000,-0.000787,-1.762460,0
201,0.573684,0.500000,0.263158,-0.000076,-1.762460,0
202,0.573684,0.500000,0.526316,-0.000005,-1.762460,0
203,0.573684,0.500000,0.789474,-0.000000,-1.762460,0
204,0.573684,0.500000,1.052632,-0.000000,-1.762460,0
205,0.573684,0.500000,1.315789,-0.000000,-1.762460,0
206,0.573684,0.500000,1.578947,-0.000000,-1.762460,0
207,0.573684,0.500000,1.842105,-0.000000,-1.763415,0
208,0.573684,0.500000,2.105263,-0.000000,-1.763415,0
209,0.573684,0.500000,2.368421,-0.000000,-1.753697,0
210,0.573684,0.500000,2.631579,-0.000000,-1.752539,0
211,0.573684,0.500000,2.894737,-0.000000,-1.752144,0
212,0.573684,0.500000,3.157895,-0.000000,-1.727395,0
213,0.573684,0.500000,3.421053,-0.000000,-1.725507,0
214,0.573684,0.500000,3.684211,-0.000000,-1.723600,0
215,0.573684,0.500000,3.947368,-0.000000,-1.723193,0
216,0.573684,0.500000,4.210526,-0.000000,-1.722912,0
217,0.573684,0.500000,4.473684,-0.000000,-1.629722,0
218,0.573684,0.500000,4.736842,-0.000000,-1.626463,0
219,0.573684,0.500000,5.000000,-0.000000,-1.626463,0
220,0.621053,0.500000,0.000000,-0.000038,-1.866365,0
221,0.621053,0.500000,0.263158,-0.000002,-1.865523,0
222,0.621053,0.500000,0.526316,-0.000000,-1.863731,0
223,0.621053,0.500000,0.789474,-0.000000,-1.861952,0
224,0.621053,0.500000,1.052632,-0.000000,-1.861127,0
225,0.621053,0.500000,1.315789,-0.000000,-1.860373,0
226,0.621053,0.500000,1.578947,-0.000000,-1.859710,0
227,0.621053,0.500000,1.842105,-0.000000,-1.859155,0
228,0.621053,0.500000,2.105263,-0.000000,-1.858722,0
229,0.621053,0.500000,2.368421,-0.000000,-1.858421,0
230,0.621053,0.500000,2.631579,-0.000000,-1.858926,0
231,0.621053,0.500000,2.894737,-0.000000,-1.858310,0
232,0.621053,0.500000,3.157895,-0.000000,-1.800213,0
233,0.621053,0.500000,3.421053,-0.000000,-1.798645,0
234,0.621053,0.500000,3.684211,-0.000000,-1.796011,0
235,0.621053,0.500000,3.947368,-0.000000,-1.796011,0
236,0.621053,0.500000,4.210526,-0.000000,-1.794936,0
237,0.621053,0.500000,4.473684,-0.000000,-1.794007,0
238,0.621053,0.500000,4.736842,-0.000000,-1.794007,0
239,0.621053,0.500000,5.000000,-0.000000,-1.792554,0
240,0.668421,0.500000,0.000000,-0.000000,-1.958431,0
241,0.668421,0.500000,0.263158,-0.000000,-1.956404,0
242,0.668421,0.500000,0.526316,-0.000000,-1.954567,0
243,0.668421,0.500000,0.789474,-0.000000,-1.952546,0
244,0.668421,0.500000,1.052632,-0.000000,-1.951843,0
245,0.668421,0.500000,1.315789,-0.000000,-1.951557,0
246,0.668421,0.500000,1.578947,-0.000000,-1.951343,0
247,0.668421,0.500000,1.842105,-0.000000,-1.951221,0
248,0.668421,0.500000,2.105263,-0.000000,-1.951208,0
249,0.668421,0.500000,2.368421,-0.000000,-1.951317,0
250,0.668421,0.500000,2.631579,-0.000000,-1.960436,0
251,0.668421,0.500000,2.894737,-0.000000,-1.960790,0
252,0.668421,0.500000,3.157895,-0.000000,-1.863768,0
253,0.668421,0.500000,3.421053,-0.000000,-1.861406,0
254,0.668421,0.500000,3.684211,-0.000000,-1.859214,0
255,0.668421,0.500000,3.947368,-0.000000,-1.859214,0
256,0.668421,0.500000,4.210526,-0.000000,-1.857194,0
257,0.668421,0.500000,4.473684,-0.000000,-1.857194,0
258,0.668421,0.500000,4.736842,-0.000000,-1.855345,0
259,0.668421,0.500000,5.000000,-0.000000,-1.855345,0
260,0.715789,0.500000,0.000000,-0.000000,-2.049831,0
261,0.715789,0.500000,0.263158,-0.000000,-2.049831,0
262,0.715789,0.500000,0.526316,-0.000000,-2.049831,0
263,0.715789,0.500000,0.789474,-0.000000,-2.049831,0
264,0.715789,0.500000,1.052632,-0.000000,-2.047107,0
265,0.715789,0.500000,1.315789,-0.000000,-2.046302,0
266,0.715789,0.500000,1.578947,-0.000000,-2.045533,0
267,0.715789,0.500000,1.842105,-0.000000,-2.044198,0
268,0.715789,0.500000,2.105263,-0.000000,-2.043672,0
269,0.715789,0.500000,2.368421,-0.000000,-2.043263,0
270,0.715789,0.500000,2.631579,-0.000000,-2.029766,0
271,0.715789,0.500000,2.894737,-0.000000,-2.028931,0
272,0.715789,0.500000,3.157895,-0.000000,-2.028250,0
273,0.715789,0.500000,3.421053,-0.000000,-2.027716,0
274,0.715789,0.500000,3.684211,-0.000000,-2.027312,0
275,0.715789,0.500000,3.947368,-0.000000,-1.938856,0
276,0.715789,0.500000,4.210526,-0.000000,-1.938856,0
277,0.715789,0.500000,4.473684,-0.000000,-1.938856,0
278,0.715789,0.500000,4.736842,-0.000000,-1.938856,0
279,0.715789,0.500000,5.000000,-0.000000,-1.938856,0
280,0.763158,0.500000,0.000000,-0.000000,-2.090379,0
281,0.763158,0.500000,0.263158,-0.000000,-2.090379,0
282,0.763158,0.500000,0.526316,-0.000000,-2.090379,0
283,0.763158,0.500000,0.789474,-0.000000,-2.090379,0
284,0.763158,0.500000,1.052632,-0.000000,-2.090379,0
285,0.763158,0.500000,1.315789,-0.000000,-2.090379,0
286,0.763158,0.500000,1.578947,-0.000000,-2.090909,0
287,0.763158,0.500000,1.842105,-0.000000,-2.082877,0
288,0.763158,0.500000,2.105263,-0.000000,-2.082163,0
289,0.763158,0.500000,2.368421,-0.000000,-2.089648,0
290,0.763158,0.500000,2.631579,-0.000000,-2.086143,0
291,0.763158,0.500000,2.894737,-0.000000,-2.084896,0
292,0.763158,0.500000,3.157895,-0.000000,-2.084896,0
293,0.763158,0.500000,3.421053,-0.000000,-2.083807,0
294,0.763158,0.500000,3.684211,-0.000000,-2.082869,0
295,0.763158,0.500000,3.947368,-0.000000,-2.082869,0
296,0.763158,0.500000,4.210526,-0.000000,-2.082064,0
297,0.763158,0.500000,4.473684,-0.000000,-2.082064,0
298,0.763158,0.500000,4.736842,-0.000000,-2.080064,0
299,0.763158,0.500000,5.000000,-0.000000,-2.080064,0
300,0.810526,0.500000,0.000000,-0.000000,-2.214515,0
301,0.810526,0.500000,0.263158,-0.000000,-2.211327,0
302,0.810526,0.500000,0.526316,-0.000000,-2.209794,0
303,0.810526,0.500000,0.789474,-0.000000,-2.208325,0
304,0.810526,0.500000,1.052632,-0.000000,-2.206937,0
305,0.810526,0.500000,1.315789,-0.000000,-2.205642,0
306,0.810526,0.500000,1.578947,-0.000000,-2.205642,0
307,0.810526,0.500000,1.842105,-0.000000,-2.204450,0
308,0.810526,0.500000,2.105263,-0.000000,-2.240493,0
309,0.810526,0.500000,2.368421,-0.000000,-2.291248,0
310,0.810526,0.500000,2.631579,-0.000000,-2.145218,0
311,0.810526,0.500000,2.894737,-0.000000,-2.145218,0
312,0.810526,0.500000,3.157895,-0.000000,-2.141058,0
313,0.810526,0.500000,3.421053,-0.000000,-2.141058,0
314,0.810526,0.500000,3.684211,-0.000000,-2.137721,0
315,0.810526,0.500000,3.947368,-0.000000,-2.137721,0
316,0.810526,0.500000,4.210526,-0.000000,-2.137721,0
317,0.810526,0.500000,4.473684,-0.000000,-2.134551,0
318,0.810526,0.500000,4.736842,-0.000000,-2.217733,0
319,0.810526,0.500000,5.000000,-0.000000,-2.217733,0
320,0.857895,0.500000,0.000000,-0.000000,-2.379683,0
321,0.857895,0.500000,0.263158,-0.000000,-2.376506,0
322,0.857895,0.500000,0.526316,-0.000000,-2.374881,0
323,0.857895,0.500000,0.789474,-0.000000,-2.371670,0
324,0.857895,0.500000,1.052632,-0.000000,-2.370125,0
325,0.857895,0.500000,1.315789,-0.000000,-2.368646,0
326,0.857895,0.500000,1.578947,-0.000000,-2.367248,0
327,0.857895,0.500000,1.842105,-0.000000,-2.367248,0
328,0.857895,0.500000,2.105263,-0.000000,-2.365946,0
329,0.857895,0.500000,2.368421,-0.000000,-2.462886,0
330,0.857895,0.500000,2.631579,-0.000000,-2.461949,0
331,0.857895,0.500000,2.894737,-0.000000,-2.461051,0
332,0.857895,0.500000,3.157895,-0.000000,-2.461051,0
333,0.857895,0.500000,3.421053,-0.000000,-2.459530,0
334,0.857895,0.500000,3.684211,-0.000000,-2.458677,0
335,0.857895,0.500000,3.947368,-0.000000,-2.296475,0
336,0.857895,0.500000,4.210526,-0.000000,-2.296475,0
337,0.857895,0.500000,4.473684,-0.000000,-2.429995,0
338,0.857895,0.500000,4.736842,-0.000000,-2.429995,0
339,0.857895,0.500000,5.000000,-0.000000,-2.429995,0
340,0.905263,0.500000,0.000000,-0.000000,-2.575283,0
341,0.905263,0.500000,0.263158,-0.000000,-2.575283,0
342,0.905263,0.500000,0.526316,-0.000000,-2.575283,0
343,0.905263,0.500000,0.789474,-0.000000,-2.575283,0
344,0.905263,0.500000,1.052632,-0.000000,-2.575283,0
